Name,Category,Price,Rating,Review_count,Review,Neighborhood,Latitude,Longitude
Tataki,Sushi Bars,2,4.0,1364,"['Delicious. No eel though. But everything they had was fresh and good. \n\nParking is streets. Seating is limited I was lucky to get bar seating. \n\nOtherwise...', ""I've come here a couple of times now, sometimes for HH and sometimes just for a quick bite and there's a reason why! \nTheir rolls while on the smaller side,..."", 'Made a reservation for happy hour on a Friday. We were there for the tail end of the happy hour, but we were able to order a large round.\n\nI got margarita....']",Lower Pacific Heights,37.787837982177734,-122.44123077392578
Kim Son Vietnamese Restaurant,Vietnamese,2,4.0,770,"['This is our go to pho restaurant and we love their chicken pho and rare beef pho. Their kids started the Mr. Banh Mi across the street (also amazing! try...', 'This is a pleasant place to get Pho ga. I liked the broth which is one of the best in San Francisco. The shrimp bbq plate was okay but the true star of the...', ""This is the best Vietnamese restaurant in the Richmond, although there isn't many to pick from. Turtle Tower is also good but it closed during the pandemic....""]",Outer Richmond,37.775909423828125,-122.49771118164062
Donburi Ya,Japanese,2,4.0,103,"['Such a great lunch! We inhaled the sukiyaki and katsu bowls. \n\nSukiyaki bowl: The onions were so sweet and delicious that they reminded me of onions from...', ""A little Japanese rice bowl themed restaurant hidden behind the Whole Foods in Yerba Buena \n\nI've been here a few times for working lunch and they did not..."", 'Donburi Ya is a pretty unassuming store located next to the Yerba Buena Whole Foods. Their menu is relatively small but the available options all sounded...']",South of Market,37.78152847290039,-122.39903259277344
Sumac,Mediterranean,2,5.0,239,"['Delicious! Enjoyed at the mini park down the road. Would come back for sure. Thanks!!', 'OMG. I have so many things to say about this meal yet left absolutely speechless!!!!!! \n\n300000/10. Definitely a must try.', 'Good delivery and a large amount of high quality food. The chicken and rice bowl and an order of hummus/pita could be split across two meals (but they...']",Russian Hill,37.79960250854492,-122.41730499267578
Odumak,Other,2,4.0,205,"['This has become one of my new favorite spots for Korean fried chicken.\n\nOn our first visit we came on a Monday evening so there was plenty of space. Parking...', 'Original chicken is dry but not inedible. 2 stars\n\nBulgogi is sweet but very wet. 1 star\n\nBanchan comes with kimchi, broccoli, and tofu. Note they charge...', '3.5 stars. The place was good. Very hearty food that reminded me of home-cooking. We ordered the supreme chicken, galbi jjim and korean fried rice. Loved...']",West Portal,37.74287033081055,-122.47415924072266
Arizmendi Bakery,Bakeries,1,4.5,2153,"[""Always such a treat to stop by here. You can't go wrong with anything you get. I grabbed some treats today to bring home for my partner and I, but the..."", 'This was a cool bakery I came across that had friendly employees that helped me pick what to get! The pizza had very fresh and quality Ingredients!...', 'I was craving some sweets and I went to this store . \nI asked for a ""chocolate thing"". \nIt was not good at all . The texture of the pastry was very hard and...']",Inner Sunset,37.763389587402344,-122.46649932861328
Scopo Divino,Other,2,4.5,321,"['Came here for a friends birthday brunch. $50 pp is such a great deal for bottomless food/drinks. Everything was delicious, although very filling when you...', 'The positive: Scopo Divino is a very cute, little restaurant with great character. I went for their bottomless brunch, and found the appetizers fantastic. I...', ""Live music, good food, and awesome wine?! What's not to love?!\n\nCame in with a group of 3 for a casual Sunday dinner. Lots of indoor and outdoor seating....""]",Pacific Heights,37.78828811645508,-122.44078063964844
Magnolia Brewing - Haight,Other,2,3.5,1825,"['I stopped by here on a Saturday evening around 7pm, and my party of two got seated right away. The vibe here was fun - shout-out to the server with the...', 'Always one of my favorites as a local and whenever out of guests were in this was a great spot. Weekend brunch, great beers and rock solid freshly made food...', 'This place was amazing, and such a cute little brewery! The beer was great, and the food was delicious as well. The chicken sandwich was so flavorful and...']",Haight Ashbury,37.770362854003906,-122.44519805908203
Tacorea,Mexican,2,4.5,1923,"['Their food is creative and yummy and the staff is very nice! \n\nA great spot for a quick bite!', 'First time trying this place after walking by it a bunch of times and decided to go with a the super burrito with the spicy pork. It also came with a side...', 'We came to Tacorea after cocktails nearby at Wilson & Wilson. I had heard of this place some time ago, and was intrigued, as I like both Korean and Mexican...']",Lower Nob Hill,37.78977966308594,-122.41071319580078
Miller & Lux,American (Traditional),4,4.5,183,"['Checking in was a breeze. We had the option of ordering a drink while waiting for our table to be ready. \nTable ready...\nWe ordered the...', 'Great first experience. \n\nExcellent service from Jeff and warm reception from Chef Tyler Florence during the selection of entrees along with the final...', 'An extraordinary meal with outstanding service. Manuel, Sean, & Tom were thoughtful and provided wonderful food & wine recommendations and lovely...']",Mission Bay,37.76811599731445,-122.38642883300781
Vixi,Italian,2,4.0,247,"['Excellent place.  Consistently great food.  They are across from my doctors office and every single item has been a standout.  We have only gotten takeout...', ""This is the only nice restaurant on the California Avenue section of Laurel Heights.  My apologies in advance to Super Duper and Panda Express.\n\nIt's a good..."", ""I had high hopes for viisting this restaurant in Laurel Village especially since it is the only sit down one left and it had an extensive menu.(maybe that's...""]",Laurel Heights / Jordan Park,37.786136627197266,-122.45366668701172
Oma San Francisco Station,Sushi Bars,4,4.5,258,"['This very unassuming spot was such an enjoyable birthday dinner! I only told my boyfriend that I wanted Omakase for my birthday and this is what he...', 'My boyfriend and I celebrate almost every occasion getting omakase. Was able to celebrate an early birthday at Oma! I think the experience was definitely...', ""*Note I had this half a year ago so take with a grain of salt. \n\nHands down worst and most expensive omakase I've had. We paid $235 each (with a bottle of...""]",Japantown,37.78510284423828,-122.43097686767578
HRD,Other,2,4.0,2536,"['Delicious burritos! Had the Spicy Pork and the Bulgogi. Loved both but the Bulgogi Burrito won the day. \n\nJuicy flavorful meat, kimchi was good but not...', 'This place is solid for Asian fusion food! They have Asian inspired proteins including panko-crusted shrimp, wild cod katsu, tuna poke, and bulgogi beef....', 'We to HRD for a quick lunch, after looking at the different reviews and getting excited for a unique burrito! Once there you basically order and get a...']",South Beach,37.781105041503906,-122.39533233642578
Mau,Vietnamese,2,4.0,927,"[""The tastiest foods are the messiest right? \n\nMAU's banh mis are solid, and if you're working in FiDi this makes the PERFECT lunch. The only reason why this..."", ""Banh mi!! Exactly the fix I was looking for! Got the lemongrass pork Bahn mi and it was perfect. You can really taste the lemon grass and it's nice and..."", 'A new lunch option in the neighborhood!\n\nWas walking out of the the office for lunch today and needed to try something new. A couple of the guys (my...']",Financial District,37.791351318359375,-122.39311218261719
Ginza Sushi & Sake,Sushi Bars,2,4.0,564,"['Stopped by for a Tuesday afternoon lunch and were immediately seated and greeted. Our server was very upbeat and set a positive tone for our meal. \n\nOrdered...', 'Slow services and small portion for the price! \nI came here on Sunday for an early dinner which the restaurant was empty around 5 PM. \nOnce seated the...', 'We tried this restaurant via indoor dining and delivery. This place seems to be a neighborhood favorite. Inside: dark walls with a giant Daruma doll painted...']",Haight Ashbury,37.76918411254883,-122.4515380859375
Hing Lung Company aka Go Duck Yourself,Other,2,4.5,182,"[""Loved coming to support this local family owned business! Their duck is no lie juicy and flavorful!\n\nIt's so crazy because there's always a line outside the..."", 'This used to be one of my fave spots to order from, to the point Uber eats calls me one of their top customers  \n\nI usually love the half duck and their...', 'Was visiting SF and had craving for some pork belly and roast duck.  Yelp directed me to this place. Tiny little shop manned by 2 guys up front and 1 guy in...']",Chinatown,37.79740905761719,-122.40870666503906
Damn Fine,Pizza,2,4.5,156,"[""Came here for dinner on a weeknight and really enjoyed the food here! While it's a bit deep in outer sunset, I would really recommend it if you're in the..."", ""Oh my god, these pizzas are so damn good!!! We had the pancetta, sunset, and slow n low and honestly, they're all almost equally as good. If I had to rank..."", 'Wow, wow, wow!  What restaurant dreams are made of. We were having trouble finding parking in Richmond and we were led to this area past Golden Gate park...']",Outer Sunset,37.76097869873047,-122.4988021850586
