Name,Category,Price,Rating,Review_count,Review,Neighborhood,Latitude,Longitude
Dumpling Alley,Chinese,2,4,216,"[""I was between a 4 and 5 on this one! We don't have good dumplings in Santa Rosa so when we were in the city getting dumplings was a no brainer.\n\nFor a..."", 'Local dumpling house in the Richmond district \nNothing to fancy but they got only thing that matters right which is GOOD dumpling.\nWe came in pretty late...', 'You definitely get the bang out of your buck for coming here! In general, the dishes are around $11 for 10 dumplings which is a huge steal. \n\nI did feel...']",Outer Richmond,37.78216553,-122.4863281
SSAL,Korean,4,4.5,183,"['SSAL had been one of the top restaurants on my bucket list since when I moved to the Bay Area as one of a few Korean fusion fine dining and it definitely...', 'Have you ever had a meal where every plate brought to you gets a 10/10 rating in your book? That was definitely my experience at SSAL!\n\nIt has a very...', '4.5 stars. Came here on a mom date-meaning no kids, good food, and quality girl time!\nRestaurant is small and service is nice. Everything we had was really...']",Polk Gulch,37.79728317,-122.4219437
Media Noche,Other,2,4,441,"['Deliciously tasty Cuban food!! Quick service too!! Came on a Monday afternoon and loved everything we got!! Great vegan choices!!', ""Came to Media Noche for a chill Sunday lunch.  Not too busy, so don't worry about seating. The process is that you order first and then find your own..."", ""A hidden gem in the mission district. I order from here when I'm craving healthy-ish cuban food. \n\nPros: Delicious bowls and massive portions. Ingredients...""]",Mission,37.76002121,-122.4207611
Super Pan,Other,2,4,401,"['So yummy super pan steak , Baked Chicken pan rice, staff so nice , place so clean! I love the bubbles milk tea, strong tea favour! Crispy tofu so nice too!...', 'It is one of my favorite place to stop by right afterwork. I love the different selection of drink you can pick from. \nWinnie the pooh is probably my...', ""Beef Pepper Rice -- it's sizzling hot so make sure you wait a bit before you eat! The meat is freshly cooked and the rice becomes crispy after letting sit...""]",Inner Richmond,37.78064346,-122.4769363
Blue Barn Gourmet,Other,2,4,580,"['Ordered to-go to sit at the adjacent bar to watch some football - and (damn!) this was a quite a ""manly"" sandwich and salad combo - this was not one of...', 'If you like being surprised charged for ranch when they casually ask ""would you like ketchup & ranch for your tots?"" then this place is for you. \n\nAlso a 5%...', 'Healthy sandwiches & salad restaurant located on Polk St. Today I ordered the Casbah Salad - Enjoyed the turmeric-honey vinaigrette and crispy chickpeas!...']",Polk Gulch,37.79748535,-122.422348
Bacon Bacon Cafe - San Francisco,Breakfast & Brunch,2,4,487,"['Got the Too to Go surprise bag   Got a Bacon Scone ($2.75) and The Breakfast Burrito ($10).  \n\nThe scone when heated up was really good especially if you...', 'I was taking a stroll around the neighborhood, and I happened upon this spot with a sign that said voted best breakfast burrito, so I was immediately...', 'Such friendly staff. Christine had to pee so bad and they  kindly welcomed her even before we decided to order. I really love my breakfast sandwich so this...']",Haight Ashbury,37.76724625,-122.4466705
"Bon, Nene",Japanese,2,4,311,"[""I have been here three times now... call me basic but when I'm wanting tofu... I come here for the tofu bowl. I loved the sweet sauce over the rice. Simple..."", ""I would give a 4.5 star rating if I could.\n\nI came on a Saturday night around 8PM with one other person without a reservation. There's a clipboard to put..."", 'I loved the intimate vibes of the restaurant. Because of the limited space, the inside seemed pretty crowded. We opted to sit outside, which had a bit more...']",Mission,37.75762558,-122.4116287
Lazy Bear,American (New),4,4.5,730,"['I decided to celebrate my 30th birthday with some close friends at lazy bear. It was an absolutely amazing experience. Every single dish was incredible! I...', ""Lazy Bear was one of my first meals when I first moved to SF back when they were still a pop up without a brick-and-mortar. I'm so glad I got to eat here..."", 'Before you come here make sure to eat and not starve throughout the day for this fine dining. Reservations were at 7:30pm and I ate at 4pm.  As you already...']",Mission,37.76041031,-122.419693
Gary Danko,American (New),4,4.5,5757,"['It\'s been over 10 years since I\'ve dined here but the total experience and stood out so much that when friends came to town and asked for a ""San Francisco...', ""Pretty disappointed, mostly in the food. We've dined at the French laundry and other Michelin starred restaurants in CA and globally and it's quite shocking..."", ""It's been a couple of year since I've been to Gary Danko. My girlfriend and I were staying at the Marriott across the street for Dreamforce and I decided to...""]",Aquatic Park / Ft. Mason,37.80587006,-122.420578
Crepevine Restaurants,Other,2,4,1710,"['The food selection here was huge and so were the portions! A great place for brunch with indoor + outdoor seating. \nPricing: great for the portions and...', 'We went to Crepevine for a late breakfast/early lunch. Daughter and I split a California omelette, and it was more than enough food as it came with home...', ""Food: I've gone here a few times and it's a great neighborhood breakfast/lunch spot. I love the variety of food they have, from sweet to savory. They have...""]",Inner Sunset,37.76435089,-122.4646683
ju-ni,Japanese,4,4.5,465,"[""We came here 4 years ago so I can't recall the names of the dishes that well, but to the day this is still my top 3 omakase experience, and I've been to..."", 'This is my new favorite omakase restaurant. The fish they used were so beautiful, I was simply admiring them as they were given one by one. The taste was...', 'If only I won the most recent Mega Million(billion) I will come to Ju-Ni more often.   My friends and I have been meaning to come here since before the...']",Panhandle,37.77653122,-122.4388275
Macondray,Other,2,4.5,123,"['Loved the vibe here! The staff is personable and music was on point. Their version of an espresso martini is so yummy. We also ordered raw oysters which...', 'Come for the burger, stay for the drinks and the company.\n\nBetter than the burger at Miller & Lux. I truly believe that.', ""I've been here a few times now and always enjoy my time here. I love the vibe and ambiance. Most recently my friend and I tried a few drinks here and...""]",Polk Gulch,37.79711151,-122.4222488
Queen's Louisiana Po-Boy Cafe,Other,2,4,682,"[""Beau was craving some fried po'boys and he was in the area. He's been here before and really liked it so he recommended this spot and wow, their andouille..."", 'We stopped in for some beignets while we were waiting to board our cruise. They were fantastic. They tasted like the beignets in New Orleans.\nThe staff was...', ""Don't keep any expectations before going there. The food won't be that great as your expectations. But we were hungry so we managed to finish it lol. This...""]",Northern Waterfront,37.80695724,-122.4057617
Bellota,Other,3,4,736,"['Overall great food and interior!\n\nInterior/Vibes:\nThis place is in a bit of a random spot in Soma but definitely worth a visit! The interior is super...', ""Fun ambiance and delicious food! It's a little on the pricier end, but the service and the quality of food are worth it. \n\nSeating was easily booked through..."", ""The ambience was lovely - pretty decor and wonderful live music that wasn't too loud so you could comfortably have a conversation. We came here for a work...""]",Showplace Square,37.77199936,-122.4052582
Street Taco,Mexican,2,4,661,"['I was craving a solid burrito and heard about Street Taco. I got the super carnitas burrito, picked it up they also provided a bag of chips and some FIRE...', 'I think maybe the best tacos I\'ve had in SF. (SoCal people don\'t @ me). As with any ""simple"" fare, it\'s all about basic execution. Three things stood out to...', ""This is a solid place to get your taco fix. I got an al pastor taco + 1 shrimp taco. I didn't think the shrimp taco was the great but the al pastor was...""]",Haight Ashbury,37.76961136,-122.4488983
Souvla,Greek,2,4,475,"['I could honestly eat the chicken salad at Souvla everyday because is it THAT good -- a winning combination of crisp greens, fresh fennel, refreshing navel...', ""There's something to be said about consistency and Souvla is consistently pretty ok except their frozen Greek yogurt, which are consistently excellent! \nThe..."", ""$20 for a vegan lamb sandwich?! Where's the rest of the meal? I mean it was tasty, but ffs, I'm still hungry and out twenty bucks. \n\nTaste 5 stars\nValue 1 star""]",Mission Dolores,37.76081848,-122.4218063
Cholita Linda,Other,2,4.5,81,"[""Their restaurant in Oakland used to be my favorite taco shop. I didn't know they had another location in the SF ferry building so I was excited to check it..."", 'Took the Jack London Square ferry to the SF Ferry Building today.\nCholita Linda is new to this location since I have been here last.\nBoth Tacos were put...', 'My friends and I came to this restaurant after the St. Jude Walk that happened across the street. I came in expecting some pretty authentic food since the...']",Financial District,37.7955513,-122.3930969
Tartine Inner Sunset,Other,2,3.5,271,"['Decent bakery that I rate 3.5/5.0. I thought the sweet items are really sweet. So if you like sweet, then this place is for you.  \n\nI tried a few different...', 'We made a pit stop after walking around the park and I was pleasantly surprised by Tartine.\n\nThe price point was a bit off-putting, but rest assured, the...', 'I was a little skeptical coming to Tartine because of the reviews, but I had a gift card so I gave it a chance. The interior of the place is very pretty,...']",Inner Sunset,37.76539993,-122.4662781
